nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility,label
0.417109876871109,0.45456162095069885,-0.017271263524889946,0.9999794960021973,0.4124084413051605,0.4480609893798828,-0.029616262763738632,0.9999657869338989,0.4123227298259735,0.4465416967868805,-0.029701244086027145,0.9999654293060303,0.41222721338272095,0.44489410519599915,-0.02967853471636772,0.9999639987945557,0.41230136156082153,0.44848665595054626,-0.011565450578927994,0.9999837875366211,0.41214191913604736,0.4473636746406555,-0.011711906641721725,0.9999881982803345,0.4119197130203247,0.4460022449493408,-0.01177417766302824,0.9999921321868896,0.4148373305797577,0.43077558279037476,-0.06038270145654678,0.9999756813049316,0.41421976685523987,0.433072954416275,0.020681794732809067,0.9999885559082031,0.42282015085220337,0.44945916533470154,-0.025415360927581787,0.9999415874481201,0.4226285219192505,0.45018166303634644,-0.002819865010678768,0.9999666213989258,0.44399768114089966,0.426978200674057,-0.09582773596048355,0.9999127388000488,0.44697320461273193,0.4278211295604706,0.08198060095310211,0.9999449253082275,0.45077475905418396,0.5078485608100891,-0.09664681553840637,0.9331448078155518,0.45481517910957336,0.49560585618019104,0.07264883071184158,0.05308981612324715,0.4134225845336914,0.5112012624740601,-0.03144780918955803,0.9497342109680176,0.4202680289745331,0.5063743591308594,-0.013097950257360935,0.6466798186302185,0.4054911732673645,0.5157115459442139,-0.036397941410541534,0.9636566638946533,0.4107578992843628,0.5070539712905884,-0.022146889939904213,0.8278449177742004,0.40431368350982666,0.5046805143356323,-0.03420628607273102,0.9627588987350464,0.409807950258255,0.4993925392627716,-0.024561945348978043,0.81800377368927,0.4074563980102539,0.5034953355789185,-0.027996808290481567,0.9320059418678284,0.41297751665115356,0.49822449684143066,-0.017990674823522568,0.8119317293167114,0.5212108492851257,0.443894624710083,-0.05485888943076134,0.9999116659164429,0.5207575559616089,0.44540858268737793,0.05481668934226036,0.9999552965164185,0.5723274946212769,0.4977397918701172,-0.05302312597632408,0.5925131440162659,0.5700904130935669,0.4985075294971466,0.06483518332242966,0.0908198356628418,0.6299130320549011,0.46944233775138855,-0.0002169882063753903,0.7586727142333984,0.626806914806366,0.4753527045249939,0.09391935914754868,0.30004435777664185,0.6396839022636414,0.4563266634941101,0.0035671463701874018,0.705147385597229,0.6353364586830139,0.46403205394744873,0.09578489512205124,0.4464167356491089,0.6423864960670471,0.505918562412262,-0.0245896577835083,0.8319814801216125,0.6369984745979309,0.5058708786964417,0.07183220237493515,0.4773840010166168,plank_bad_knee
0.4170978367328644,0.45413920283317566,-0.01953289285302162,0.9999809861183167,0.41233769059181213,0.4476287066936493,-0.031277067959308624,0.9999685287475586,0.41230008006095886,0.44598573446273804,-0.031364064663648605,0.9999681711196899,0.4122260808944702,0.4443310499191284,-0.0313466377556324,0.9999669790267944,0.41210079193115234,0.44824516773223877,-0.013286709785461426,0.9999849796295166,0.4119328558444977,0.4471321403980255,-0.013432937674224377,0.9999889731407166,0.41173452138900757,0.44585561752319336,-0.01348757091909647,0.9999926090240479,0.41490438580513,0.4306403696537018,-0.059807173907756805,0.9999777674674988,0.4142287075519562,0.4330572783946991,0.020979242399334908,0.9999892711639404,0.4228658080101013,0.4491877853870392,-0.02625594660639763,0.9999460577964783,0.4226456582546234,0.4500810205936432,-0.0037766634486615658,0.9999688863754272,0.4439503848552704,0.42726001143455505,-0.09359247237443924,0.9999182224273682,0.44680148363113403,0.4275464117527008,0.08483465760946274,0.9999436140060425,0.450924813747406,0.5078086256980896,-0.0928729772567749,0.9383242726325989,0.455538272857666,0.4954357445240021,0.08978169411420822,0.054885730147361755,0.41350242495536804,0.5111802220344543,-0.02714545652270317,0.9537971615791321,0.42015841603279114,0.5065764784812927,0.028221717104315758,0.6332265734672546,0.40532541275024414,0.5152506232261658,-0.031808800995349884,0.9663968086242676,0.40980371832847595,0.5105127692222595,0.022808559238910675,0.8156134486198425,0.4042673110961914,0.5043526291847229,-0.029750846326351166,0.9655437469482422,0.4089483618736267,0.5000829100608826,0.019899167120456696,0.8050047159194946,0.4074375331401825,0.5031031370162964,-0.023751890286803246,0.9370399713516235,0.41246718168258667,0.4982282221317291,0.023638060316443443,0.800649881362915,0.5212094783782959,0.44389480352401733,-0.05480450391769409,0.9999166131019592,0.5206932425498962,0.448336124420166,0.05476485192775726,0.9999569654464722,0.5725047588348389,0.4969611167907715,-0.05281885713338852,0.6115158796310425,0.5706039071083069,0.4986550211906433,0.053458984941244125,0.10367034375667572,0.6302740573883057,0.4697934091091156,-0.00022057430760469288,0.7711447477340698,0.627707839012146,0.4796929955482483,0.08552568405866623,0.31542354822158813,0.6395556926727295,0.4569902718067169,0.00354705099016428,0.7163770794868469,0.6355369091033936,0.4701961278915405,0.08786901086568832,0.46266499161720276,0.6422920823097229,0.5043430328369141,-0.024943571537733078,0.8393994569778442,0.6368414163589478,0.5062311887741089,0.06504926085472107,0.49250274896621704,plank_bad_knee
0.4170292317867279,0.45375049114227295,-0.023224255070090294,0.9999821782112122,0.41219085454940796,0.44717952609062195,-0.034520868211984634,0.9999708533287048,0.4122157394886017,0.4454324245452881,-0.03461015596985817,0.9999704957008362,0.4121905565261841,0.4437728822231293,-0.034596167504787445,0.9999696016311646,0.41183146834373474,0.4479389786720276,-0.01674041338264942,0.999985933303833,0.4116588830947876,0.44683733582496643,-0.016888432204723358,0.9999895095825195,0.41147881746292114,0.44564905762672424,-0.016941454261541367,0.9999929666519165,0.41493239998817444,0.4305008351802826,-0.06006617844104767,0.999979555606842,0.4142264127731323,0.43304091691970825,0.019996752962470055,0.9999897480010986,0.4228665232658386,0.4488758444786072,-0.02899327129125595,0.9999498128890991,0.42263689637184143,0.44997894763946533,-0.006815773900598288,0.9999706745147705,0.443912535905838,0.4273844063282013,-0.09369992464780807,0.9999229907989502,0.4467005729675293,0.4275597333908081,0.084570974111557,0.9999412894248962,0.4509700834751129,0.5076966285705566,-0.09440037608146667,0.9427326321601868,0.45604899525642395,0.49532249569892883,0.09347743541002274,0.0566408634185791,0.4134937822818756,0.5110825300216675,-0.034666601568460464,0.9572069644927979,0.4201003313064575,0.506759762763977,0.038010645657777786,0.612399697303772,0.4051193594932556,0.5146114230155945,-0.04031283035874367,0.9685320854187012,0.40954411029815674,0.5115320682525635,0.03333723172545433,0.7941445708274841,0.40413588285446167,0.5041741132736206,-0.038240913301706314,0.9676890969276428,0.40866079926490784,0.5007250905036926,0.029895124956965446,0.7823853492736816,0.40730610489845276,0.5028991103172302,-0.031485527753829956,0.940873920917511,0.41209983825683594,0.4983207881450653,0.03336767107248306,0.7791959047317505,0.5212200284004211,0.44360417127609253,-0.054604653269052505,0.9999219179153442,0.5206616520881653,0.45015719532966614,0.05457032099366188,0.9999590516090393,0.5725984573364258,0.49647268652915955,-0.04985189810395241,0.6244382858276367,0.5707523822784424,0.49872392416000366,0.05324529856443405,0.11381490528583527,0.6303877234458923,0.46998560428619385,0.003909117542207241,0.779314398765564,0.6278921961784363,0.4811360239982605,0.08608295768499374,0.3248572051525116,0.6394557952880859,0.45737317204475403,0.007738238200545311,0.7228906154632568,0.635560154914856,0.4716103971004486,0.08848414570093155,0.47246378660202026,0.6420985460281372,0.5038374662399292,-0.021523287519812584,0.8435983061790466,0.6367658972740173,0.5063545107841492,0.06549045443534851,0.5022403597831726,plank_bad_knee
0.41698136925697327,0.453559935092926,-0.02340201660990715,0.9999831914901733,0.41208773851394653,0.44692039489746094,-0.03474591299891472,0.9999728798866272,0.41215264797210693,0.4451252818107605,-0.03483492136001587,0.9999725222587585,0.412162184715271,0.4434688091278076,-0.0348212830722332,0.999971866607666,0.41166841983795166,0.4477477967739105,-0.016989784315228462,0.9999867677688599,0.41149961948394775,0.44664621353149414,-0.017137719318270683,0.9999899864196777,0.4113343358039856,0.4455045461654663,-0.017190949991345406,0.9999932646751404,0.41495954990386963,0.4304535984992981,-0.06006922945380211,0.9999811053276062,0.4142270088195801,0.43302685022354126,0.019838789477944374,0.9999901056289673,0.4228666126728058,0.4487279951572418,-0.029261736199259758,0.999953031539917,0.42262840270996094,0.44992586970329285,-0.007117963396012783,0.9999721646308899,0.44384464621543884,0.4275120496749878,-0.09360987693071365,0.9999269843101501,0.4466784596443176,0.42756780982017517,0.08441571146249771,0.9999379515647888,0.450986385345459,0.5076141953468323,-0.09487894177436829,0.9466055035591125,0.4563068747520447,0.49532192945480347,0.0928318127989769,0.05757049471139908,0.41345924139022827,0.5109249949455261,-0.036182574927806854,0.9601166844367981,0.4200547933578491,0.5068711638450623,0.035977184772491455,0.5882073640823364,0.4049534499645233,0.5139116644859314,-0.04198475927114487,0.970310389995575,0.4094756245613098,0.5117695927619934,0.031033692881464958,0.7694998383522034,0.4040299654006958,0.5039569139480591,-0.039885248988866806,0.9694709777832031,0.408572793006897,0.5010595321655273,0.027654213830828667,0.7567440867424011,0.40720170736312866,0.5026965737342834,-0.033018432557582855,0.9440529942512512,0.41194167733192444,0.4984089732170105,0.03131702542304993,0.7548366189002991,0.5212329626083374,0.44310253858566284,-0.05438082292675972,0.9999263882637024,0.5206436514854431,0.4509821832180023,0.05435046926140785,0.9999606609344482,0.5726379156112671,0.4961858093738556,-0.048694245517253876,0.6353113055229187,0.5707813501358032,0.4987555742263794,0.05346785858273506,0.1212005764245987,0.6304593682289124,0.470100462436676,0.004905348643660545,0.7862387299537659,0.6279770731925964,0.4813864231109619,0.08637972176074982,0.33142074942588806,0.6393914818763733,0.4576573371887207,0.008695263415575027,0.728209912776947,0.6355940699577332,0.471786767244339,0.08877958357334137,0.47939473390579224,0.6418599486351013,0.5036395192146301,-0.02080872282385826,0.8470472693443298,0.6366417407989502,0.5064855217933655,0.06563134491443634,0.5092056393623352,plank_bad_knee
0.4169447720050812,0.45348814129829407,-0.022762464359402657,0.9999841451644897,0.4120001196861267,0.4467836022377014,-0.034251678735017776,0.99997478723526,0.412091463804245,0.44497236609458923,-0.034340012818574905,0.9999743700027466,0.4121273159980774,0.4433203339576721,-0.03432513400912285,0.9999739527702332,0.4115527868270874,0.44763651490211487,-0.01645159348845482,0.9999875426292419,0.4113909900188446,0.4465291202068329,-0.01659916341304779,0.9999904632568359,0.4112391769886017,0.4454067051410675,-0.016653437167406082,0.9999935626983643,0.41497451066970825,0.4304357171058655,-0.059654220938682556,0.9999825358390808,0.414228230714798,0.43301016092300415,0.020028118044137955,0.9999905228614807,0.4228668212890625,0.4486762285232544,-0.028963863849639893,0.9999560713768005,0.4226256310939789,0.44990333914756775,-0.006743462290614843,0.9999735951423645,0.4437384605407715,0.42767179012298584,-0.09299179166555405,0.999930739402771,0.44667866826057434,0.42757296562194824,0.08468374609947205,0.99993497133255,0.45098716020584106,0.5075798034667969,-0.09495877474546432,0.9500506520271301,0.4566178023815155,0.4953392744064331,0.091852106153965,0.05796445906162262,0.41338834166526794,0.5108467936515808,-0.03576716408133507,0.9627271890640259,0.42004650831222534,0.5070075988769531,0.03239281848073006,0.565003514289856,0.4047895073890686,0.513404130935669,-0.04151130095124245,0.9719244241714478,0.409469872713089,0.5118247270584106,0.027024634182453156,0.7463468909263611,0.40394073724746704,0.5037928819656372,-0.039403513073921204,0.9710902571678162,0.40856823325157166,0.5013037323951721,0.02377326600253582,0.7327233552932739,0.40711507201194763,0.5025798678398132,-0.032575491815805435,0.946942925453186,0.41190236806869507,0.4985409080982208,0.027711503207683563,0.7320559620857239,0.5212441086769104,0.442898690700531,-0.05425218492746353,0.9999303221702576,0.5206423997879028,0.45122772455215454,0.05422306805849075,0.9999619722366333,0.5726691484451294,0.4960079491138458,-0.04870429262518883,0.6449518203735352,0.5708200335502625,0.4987589418888092,0.053471554070711136,0.12652859091758728,0.6305375695228577,0.47018593549728394,0.004641516134142876,0.7921640276908875,0.6281059980392456,0.481431245803833,0.08667657524347305,0.3356732726097107,0.6393547058105469,0.457846999168396,0.00840063113719225,0.7325401306152344,0.635636031627655,0.4718570113182068,0.08908899873495102,0.4845442473888397,0.6416879296302795,0.5035231709480286,-0.021020591259002686,0.8499699831008911,0.6365296244621277,0.5066074728965759,0.06601729243993759,0.5140677094459534,plank_bad_knee
0.4169307053089142,0.45347389578819275,-0.022440094500780106,0.9999850392341614,0.411944717168808,0.44672295451164246,-0.03413761034607887,0.9999765157699585,0.4120520353317261,0.4449015259742737,-0.03422589227557182,0.9999760985374451,0.41210469603538513,0.4432436525821686,-0.03420872986316681,0.999975860118866,0.4114845097064972,0.4475839138031006,-0.016242440789937973,0.9999882578849792,0.4113267660140991,0.4464671015739441,-0.016389615833759308,0.9999908804893494,0.41118207573890686,0.44534406065940857,-0.016446350142359734,0.9999938607215881,0.41499051451683044,0.43042781949043274,-0.059055451303720474,0.9999838471412659,0.4142298102378845,0.4329904019832611,0.020435120910406113,0.9999908804893494,0.4228680729866028,0.44865238666534424,-0.028776876628398895,0.999958872795105,0.4226251244544983,0.4498950242996216,-0.006706813350319862,0.9999749064445496,0.44364362955093384,0.42780905961990356,-0.09232474118471146,0.9999340176582336,0.4466792643070221,0.42756542563438416,0.08498167246580124,0.999931812286377,0.4509938955307007,0.5075653791427612,-0.09454533457756042,0.9532220363616943,0.4568043053150177,0.4953390657901764,0.09324673563241959,0.058524973690509796,0.41323786973953247,0.5107340216636658,-0.035625625401735306,0.9650335907936096,0.4200083911418915,0.5070415735244751,0.03655047342181206,0.5410931706428528,0.4046223759651184,0.5130432844161987,-0.041298869997262955,0.9732977151870728,0.4094462990760803,0.5118175148963928,0.03160713613033295,0.7214013338088989,0.40384453535079956,0.5036840438842773,-0.03920860216021538,0.9724578261375427,0.40855467319488525,0.501503050327301,0.028399277478456497,0.7069548964500427,0.40701061487197876,0.5024939179420471,-0.03252047300338745,0.9493899345397949,0.4118518829345703,0.4986565411090851,0.031952884048223495,0.707634687423706,0.5212450623512268,0.4427645802497864,-0.05414922162890434,0.9999338984489441,0.5206384658813477,0.45116037130355835,0.054121147841215134,0.9999631643295288,0.5726869702339172,0.49589070677757263,-0.048453621566295624,0.6552694439888,0.5708443522453308,0.4987485110759735,0.0540165901184082,0.13204221427440643,0.6305935382843018,0.47023460268974304,0.004533630330115557,0.7982880473136902,0.6281604766845703,0.4813328981399536,0.08714012056589127,0.3403628468513489,0.6393231749534607,0.45796728134155273,0.008265863172709942,0.7372472286224365,0.6356640458106995,0.47183701395988464,0.08952081948518753,0.48987263441085815,0.6415374875068665,0.5034525990486145,-0.021085066720843315,0.8530579805374146,0.6364092230796814,0.5066719651222229,0.06636665761470795,0.5191136002540588,plank_bad_knee
0.41690346598625183,0.45346805453300476,-0.022315513342618942,0.9999858140945435,0.41188767552375793,0.4466566741466522,-0.034012261778116226,0.9999780654907227,0.41201159358024597,0.4448244571685791,-0.034100521355867386,0.9999776482582092,0.41208159923553467,0.443165123462677,-0.03408624231815338,0.9999775886535645,0.41141849756240845,0.4475269317626953,-0.016182424500584602,0.9999889135360718,0.4112685024738312,0.44640108942985535,-0.016329020261764526,0.999991238117218,0.4111329913139343,0.4452795386314392,-0.01638265885412693,0.9999940991401672,0.41501903533935547,0.43040990829467773,-0.05855877324938774,0.9999849796295166,0.4142351448535919,0.43296316266059875,0.020970288664102554,0.999991238117218,0.422868549823761,0.4486429989337921,-0.02846108190715313,0.9999613761901855,0.42262402176856995,0.4498934745788574,-0.006451120600104332,0.9999760985374451,0.4435991048812866,0.42789536714553833,-0.0919872596859932,0.9999370574951172,0.44668254256248474,0.42757758498191833,0.08527669310569763,0.9999290704727173,0.4510011374950409,0.5075640678405762,-0.09462355822324753,0.9559122323989868,0.45688512921333313,0.4953605830669403,0.0910799503326416,0.05831211432814598,0.41314995288848877,0.5106846690177917,-0.035644542425870895,0.9670923948287964,0.41997477412223816,0.5071361064910889,0.029432902112603188,0.518728494644165,0.4045388102531433,0.5128375291824341,-0.04140334203839302,0.9745571613311768,0.4094257354736328,0.5118633508682251,0.023721009492874146,0.6990504860877991,0.40379586815834045,0.5036360025405884,-0.03925471752882004,0.9737169146537781,0.4085392355918884,0.5017440319061279,0.02066280134022236,0.6838503479957581,0.40695124864578247,0.5024610161781311,-0.03247980773448944,0.951622486114502,0.4118025004863739,0.49885237216949463,0.0247670728713274,0.6856956481933594,0.5212516784667969,0.4426383972167969,-0.054085053503513336,0.999937117099762,0.5206378102302551,0.45114150643348694,0.05405689403414726,0.9999642372131348,0.572725236415863,0.4957899749279022,-0.0485362745821476,0.66316819190979,0.5708929896354675,0.49871864914894104,0.054231684654951096,0.13555580377578735,0.6306520104408264,0.47024601697921753,0.004644845146685839,0.8032008409500122,0.6281926035881042,0.4812087416648865,0.08742346614599228,0.343189537525177,0.6392989754676819,0.4580184519290924,0.008382451720535755,0.7405856847763062,0.6356745958328247,0.47173529863357544,0.0896780788898468,0.4935116767883301,0.6414720416069031,0.5033784508705139,-0.021048124879598618,0.8556633591651917,0.6363428235054016,0.5067107081413269,0.06664805859327316,0.5229173898696899,plank_bad_knee
0.4168737828731537,0.4534713327884674,-0.02223287709057331,0.999986469745636,0.41183656454086304,0.4466262757778168,-0.033810026943683624,0.9999793767929077,0.41197332739830017,0.44478875398635864,-0.03389840945601463,0.9999789595603943,0.4120578467845917,0.4431280195713043,-0.03388626500964165,0.9999790787696838,0.4113594889640808,0.44749927520751953,-0.01597348041832447,0.9999894499778748,0.4112143814563751,0.4463666081428528,-0.016118856146931648,0.9999915361404419,0.4110852777957916,0.4452437460422516,-0.016170155256986618,0.9999942779541016,0.41504383087158203,0.4303959906101227,-0.05837082117795944,0.9999859929084778,0.4142369329929352,0.43294498324394226,0.021361110731959343,0.9999914765357971,0.42286789417266846,0.44864392280578613,-0.028164489194750786,0.9999634623527527,0.4226187467575073,0.4498998522758484,-0.0061173210851848125,0.9999770522117615,0.4435787498950958,0.42798975110054016,-0.09196094423532486,0.999939501285553,0.44667086005210876,0.4276069402694702,0.08546905219554901,0.9999259114265442,0.4510122537612915,0.5075635313987732,-0.09465260803699493,0.958243191242218,0.4568606913089752,0.4953697621822357,0.08977194875478745,0.05773306265473366,0.41310498118400574,0.5106768012046814,-0.03556603938341141,0.9688878059387207,0.4198313355445862,0.507240355014801,0.02554183639585972,0.4981372654438019,0.40448370575904846,0.5127321481704712,-0.04131866246461868,0.9756699800491333,0.40933525562286377,0.5118851065635681,0.01947076804935932,0.6792305111885071,0.40376460552215576,0.5036208033561707,-0.03913615271449089,0.9748339653015137,0.4084579646587372,0.5019615888595581,0.01648023910820484,0.6634168028831482,0.4069136083126068,0.5024563670158386,-0.03235885873436928,0.9535967707633972,0.41168561577796936,0.4990979731082916,0.020844154059886932,0.6664422154426575,0.5212523341178894,0.4425644874572754,-0.05406494811177254,0.999939501285553,0.5206311941146851,0.45105764269828796,0.05403648316860199,0.9999647736549377,0.5727489590644836,0.49570125341415405,-0.04864281415939331,0.66895991563797,0.5709046721458435,0.49870723485946655,0.05399805307388306,0.1377936750650406,0.6307052969932556,0.4702534079551697,0.004480057395994663,0.8074303269386292,0.6282081604003906,0.48112109303474426,0.08761666715145111,0.3448776304721832,0.6392867565155029,0.45804741978645325,0.008202309720218182,0.743284285068512,0.6356799006462097,0.4716639220714569,0.08990831673145294,0.49629291892051697,0.6414288282394409,0.5033387541770935,-0.0210832841694355,0.8579126000404358,0.6362693309783936,0.5067458152770996,0.06684646010398865,0.5256271958351135,plank_bad_knee
0.416855126619339,0.45348504185676575,-0.02140168473124504,0.9999871253967285,0.41180315613746643,0.44660934805870056,-0.03287523612380028,0.999980628490448,0.41194948554039,0.44476890563964844,-0.03296245262026787,0.9999802112579346,0.412044495344162,0.443107545375824,-0.032950203865766525,0.9999804496765137,0.4113205671310425,0.447482168674469,-0.015087241306900978,0.9999899864196777,0.41117867827415466,0.44634220004081726,-0.015232691541314125,0.9999918937683105,0.41105324029922485,0.44521617889404297,-0.015282487496733665,0.9999945163726807,0.41507309675216675,0.4303874671459198,-0.05781180411577225,0.9999869465827942,0.4142387807369232,0.43292880058288574,0.021901020780205727,0.999991774559021,0.42286860942840576,0.4486459493637085,-0.02731681987643242,0.999965488910675,0.4226166903972626,0.44991302490234375,-0.005264914594590664,0.9999780654907227,0.4435703456401825,0.4281086027622223,-0.09150040149688721,0.9999417662620544,0.4466642439365387,0.4276142716407776,0.08585201948881149,0.9999234676361084,0.45103827118873596,0.5075660347938538,-0.09381639957427979,0.960443913936615,0.45684272050857544,0.49537280201911926,0.09057667851448059,0.05760109797120094,0.41305777430534363,0.5106784105300903,-0.033131193369627,0.97050940990448,0.41967880725860596,0.5073466300964355,0.029422171413898468,0.4802263081073761,0.40443500876426697,0.5127055048942566,-0.03863680735230446,0.9766571521759033,0.4092605710029602,0.511911153793335,0.023902196437120438,0.6615296602249146,0.403744101524353,0.5036201477050781,-0.0364038422703743,0.9758198857307434,0.40839657187461853,0.5021445751190186,0.02095932513475418,0.6450958251953125,0.40688467025756836,0.5024598240852356,-0.029862437397241592,0.9553682804107666,0.41158822178840637,0.49934810400009155,0.024816792458295822,0.6492931842803955,0.5212529301643372,0.44253936409950256,-0.054054033011198044,0.9999417662620544,0.5206287503242493,0.4509710967540741,0.05402547866106033,0.9999653697013855,0.5727692246437073,0.4956498444080353,-0.048757489770650864,0.675092339515686,0.5709160566329956,0.49868300557136536,0.05363599210977554,0.1402832269668579,0.6307902932167053,0.47026699781417847,0.0037471828982234,0.8112466335296631,0.6282447576522827,0.481067955493927,0.08713008463382721,0.34616541862487793,0.6392853856086731,0.45806267857551575,0.007326317485421896,0.7460170388221741,0.6356915831565857,0.47165629267692566,0.08949904143810272,0.4989735186100006,0.6414041519165039,0.503326952457428,-0.022104181349277496,0.8596901297569275,0.6361975073814392,0.5067813992500305,0.06677482277154922,0.527310848236084,plank_bad_knee
0.4168485999107361,0.45349958539009094,-0.021285058930516243,0.999987781047821,0.41179004311561584,0.4465988576412201,-0.03281291946768761,0.9999818205833435,0.41194161772727966,0.4447527527809143,-0.032900404185056686,0.9999814033508301,0.41204187273979187,0.44308531284332275,-0.03288789093494415,0.9999817609786987,0.4113024175167084,0.44747698307037354,-0.015000210143625736,0.9999905228614807,0.41116049885749817,0.4463363587856293,-0.015145615674555302,0.9999921917915344,0.4110344350337982,0.44521135091781616,-0.015196142718195915,0.999994695186615,0.4151255786418915,0.4303274154663086,-0.057674773037433624,0.9999878406524658,0.4142400324344635,0.4329226315021515,0.021944113075733185,0.9999920725822449,0.42287489771842957,0.4486462473869324,-0.02730276808142662,0.9999672770500183,0.4226156771183014,0.4499416649341583,-0.005228481255471706,0.9999788999557495,0.4435667097568512,0.42826318740844727,-0.0910797044634819,0.9999433159828186,0.4466526210308075,0.42759791016578674,0.08590071648359299,0.9999208450317383,0.4510570168495178,0.5075660943984985,-0.09251674264669418,0.962199866771698,0.45682767033576965,0.4953053891658783,0.09185189753770828,0.05746493116021156,0.4130156636238098,0.5106779932975769,-0.030003882944583893,0.9717804789543152,0.4195677936077118,0.5073482394218445,0.03382350131869316,0.46368783712387085,0.40439286828041077,0.5126489996910095,-0.03514475375413895,0.9773726463317871,0.4092085659503937,0.5118722915649414,0.028772814199328423,0.6447020173072815,0.40373286604881287,0.50360506772995,-0.03297797963023186,0.9765273332595825,0.4083772599697113,0.5021934509277344,0.02581261470913887,0.6276800036430359,0.4068647027015686,0.5024596452713013,-0.026715664193034172,0.9566706418991089,0.4115508794784546,0.4994528889656067,0.029290348291397095,0.6329763531684875,0.5212541222572327,0.44254493713378906,-0.054030559957027435,0.9999435544013977,0.5206279158592224,0.4508427679538727,0.054001834243535995,0.9999657869338989,0.5727878212928772,0.49561139941215515,-0.04883943125605583,0.6800704002380371,0.5709297060966492,0.4986158609390259,0.05343519523739815,0.14308904111385345,0.6308538317680359,0.4702974557876587,0.0031744949519634247,0.8137688636779785,0.6282821297645569,0.48100796341896057,0.0869412049651146,0.3468383550643921,0.6392834186553955,0.458084374666214,0.006710790563374758,0.7473066449165344,0.6357053518295288,0.4715712368488312,0.08937541395425797,0.5006174445152283,0.6413580775260925,0.5033283829689026,-0.022314971312880516,0.8602867722511292,0.6360655426979065,0.5068173408508301,0.06684290617704391,0.5275229811668396,plank_bad_knee
